survey_id,customer_key,survey_date,nps_score,category,comment
4170,16967,2024-06-03,6,Kundenservice,
4171,4537,2024-06-19,9,Preis-Leistung,Preis stimmt
4172,16305,2025-04-25,10,Produkt,
4173,8670,2025-02-24,5,Installation,Unsaubere Arbeit
4174,16792,2025-01-29,0,Kundenservice,
4175,5603,2025-07-28,5,Installation,
4176,6158,2024-12-29,8,Gesamtzufriedenheit,Nichts Besonderes
4177,11381,2024-02-05,0,Produkt,Störungen häufig
4178,7219,2024-01-16,9,Preis-Leistung,
4179,3619,2025-01-15,8,Kundenservice,
4180,11866,2024-03-24,10,Kundenservice,
4181,13138,2025-06-19,9,App & Digital,
4182,10869,2024-03-17,9,Installation,Termingerecht fertig
4183,15131,2024-10-17,2,Installation,Nachbesserung nötig
4184,1311,2025-11-24,1,Preis-Leistung,Versteckte Kosten
4185,14782,2025-03-03,0,Installation,
4186,14305,2025-10-06,4,Produkt,
4187,4236,2024-09-09,10,Installation,Installation top organisiert
4188,7042,2024-08-02,9,Preis-Leistung,Gutes Preis-Leistungs-Verhältnis
4189,15128,2024-12-04,5,Installation,
4190,14271,2025-02-05,8,Kundenservice,
4191,5748,2024-09-20,5,App & Digital,Keine Echtzeit-Daten
4192,7730,2024-06-04,10,Kundenservice,Problemlos gelöst
4193,6432,2025-12-12,9,Preis-Leistung,
4194,17416,2025-12-14,4,Produkt,
4195,17921,2025-11-18,7,Produkt,Funktioniert wie erwartet
4196,4993,2024-01-07,9,Preis-Leistung,
4197,9829,2024-03-17,10,Preis-Leistung,
4198,7755,2025-03-09,5,App & Digital,
4199,6854,2025-11-19,10,Kundenservice,Sehr freundliche Mitarbeiter
4200,6529,2024-09-26,6,Preis-Leistung,
4201,2126,2024-05-14,5,Gesamtzufriedenheit,Bin enttäuscht
4202,8319,2024-12-28,5,Kundenservice,Unfreundlich am Telefon
4203,3512,2025-02-14,7,Produkt,Ganz okay
4204,3616,2025-08-03,5,Gesamtzufriedenheit,Bin enttäuscht
4205,4669,2024-10-21,6,Kundenservice,
4206,14480,2024-07-07,9,Preis-Leistung,Günstiger als erwartet
4207,5070,2024-05-18,9,App & Digital,App funktioniert super
4208,15319,2025-08-21,9,Gesamtzufriedenheit,
4209,18093,2024-01-28,7,App & Digital,Design veraltet
4210,9386,2024-05-17,10,App & Digital,
4211,3044,2024-09-14,10,App & Digital,
4212,7960,2024-09-06,5,Preis-Leistung,Versteckte Kosten
4213,8801,2024-02-18,8,Gesamtzufriedenheit,Könnte besser sein
4214,15420,2024-11-01,8,Gesamtzufriedenheit,
4215,16303,2024-12-03,8,Kundenservice,
4216,4430,2025-03-01,4,App & Digital,
4217,13202,2024-02-12,5,Preis-Leistung,Nicht transparent
4218,1942,2024-08-22,8,Kundenservice,Musste mehrfach anrufen
4219,16887,2025-11-25,9,App & Digital,Verbrauch immer im Blick
4220,6479,2024-03-17,8,Kundenservice,
4221,16116,2025-06-28,5,Kundenservice,Keine Lösung erhalten
4222,2091,2024-05-16,9,Kundenservice,Sehr freundliche Mitarbeiter
4223,7726,2025-02-17,0,Installation,
4224,17351,2025-03-28,9,App & Digital,
4225,4531,2024-09-14,5,Preis-Leistung,Zu teuer
4226,18220,2025-04-23,9,Preis-Leistung,
4227,14701,2025-10-08,5,Gesamtzufriedenheit,
4228,16904,2024-03-13,7,App & Digital,Funktioniert meistens
4229,780,2024-07-15,9,App & Digital,Übersichtliches Portal
4230,2707,2024-12-08,1,Kundenservice,Beschwerde ignoriert
4231,11010,2025-11-15,7,Installation,Kleine Verzögerung
4232,13736,2025-12-29,9,Kundenservice,
4233,495,2025-07-16,10,Preis-Leistung,
4234,3975,2024-04-28,4,App & Digital,Keine Echtzeit-Daten
4235,18107,2025-03-05,6,Preis-Leistung,Preiserhöhung nicht akzeptabel
4236,8499,2024-07-06,9,App & Digital,
4237,1859,2025-10-14,8,Preis-Leistung,
4238,5389,2025-01-14,7,Kundenservice,Lange Wartezeit am Telefon
4239,16635,2024-08-09,7,Preis-Leistung,Vergleichbar mit anderen
4240,1631,2024-12-24,7,Gesamtzufriedenheit,
4241,7722,2025-11-07,4,Preis-Leistung,Zu teuer
4242,7793,2025-03-01,5,Gesamtzufriedenheit,Schlechte Erfahrung
4243,9375,2025-10-28,10,Kundenservice,
4244,8328,2024-07-28,10,App & Digital,
4245,9363,2024-10-31,7,Installation,Kleine Verzögerung
4246,16874,2024-01-18,3,Produkt,Störungen häufig
4247,9137,2025-10-05,5,Produkt,Nicht wie versprochen
4248,11571,2025-10-04,6,Gesamtzufriedenheit,Würde nicht erneut wählen
4249,19397,2025-09-14,9,Installation,
4250,7415,2024-09-01,5,Installation,Termin dreimal verschoben
4251,9640,2024-05-14,2,App & Digital,Keine Echtzeit-Daten
4252,2292,2024-07-03,8,Produkt,Ganz okay
4253,2970,2025-08-12,3,Kundenservice,
4254,209,2024-07-22,9,Kundenservice,Schnelle Hilfe erhalten
4255,2938,2024-01-28,7,Produkt,Funktioniert wie erwartet
4256,3095,2025-08-10,8,Kundenservice,
4257,12885,2024-03-14,6,Gesamtzufriedenheit,
4258,8023,2024-02-02,9,Produkt,Wallbox perfekt installiert
4259,1533,2024-05-12,7,Produkt,
4260,7885,2024-10-26,3,Gesamtzufriedenheit,
4261,17922,2024-02-26,9,App & Digital,Verbrauch immer im Blick
4262,10030,2024-03-29,10,Kundenservice,
4263,4183,2024-01-28,3,Preis-Leistung,
4264,13221,2024-07-11,5,Produkt,Defekt nach kurzer Zeit
4265,8861,2024-02-29,6,Kundenservice,Keine Lösung erhalten
4266,18265,2024-01-05,9,App & Digital,App funktioniert super
4267,15118,2025-05-24,7,Kundenservice,Lange Wartezeit am Telefon
4268,14126,2024-08-08,7,Gesamtzufriedenheit,
4269,19769,2025-04-01,5,Installation,Chaos bei der Installation
4270,569,2024-08-27,7,Installation,Kleine Verzögerung
4271,2556,2024-03-30,10,Installation,
4272,11868,2024-05-11,9,Preis-Leistung,Preis stimmt
4273,19602,2025-02-14,5,App & Digital,Sehr langsam
4274,9184,2024-01-23,8,App & Digital,
4275,16182,2024-05-19,9,Produkt,Solaranlage läuft einwandfrei
4276,14115,2025-01-26,9,Kundenservice,Schnelle Hilfe erhalten
4277,5560,2024-05-26,10,Installation,
4278,5461,2024-05-09,10,Kundenservice,
4279,15005,2024-03-07,8,Produkt,Funktioniert wie erwartet
4280,18883,2025-07-17,4,Preis-Leistung,Preiserhöhung nicht akzeptabel
4281,10956,2025-05-31,7,Preis-Leistung,
4282,18288,2025-02-20,8,App & Digital,
4283,19567,2024-11-29,7,Installation,Hat etwas gedauert
4284,11027,2024-10-19,9,Produkt,Wallbox perfekt installiert
4285,19752,2024-09-29,8,Kundenservice,
4286,10172,2025-10-10,8,Produkt,Ganz okay
4287,7858,2025-10-25,8,Gesamtzufriedenheit,
4288,1615,2025-03-31,9,Produkt,Wallbox perfekt installiert
4289,19290,2024-03-23,2,Produkt,
4290,14924,2024-08-06,10,App & Digital,
4291,16953,2025-08-22,10,Kundenservice,
4292,8186,2024-05-30,10,App & Digital,Verbrauch immer im Blick
4293,5398,2025-11-25,10,App & Digital,Verbrauch immer im Blick
4294,17656,2025-12-02,1,Preis-Leistung,Zu teuer
4295,16793,2025-06-28,5,Produkt,Defekt nach kurzer Zeit
4296,9447,2025-05-14,10,Preis-Leistung,
4297,679,2025-03-26,6,Produkt,Nicht wie versprochen
4298,5988,2024-11-08,7,Kundenservice,
4299,15768,2024-08-08,8,App & Digital,Design veraltet
4300,4203,2025-08-01,9,Preis-Leistung,
4301,9205,2024-08-24,9,Preis-Leistung,Fairer Preis
4302,2807,2024-05-21,9,Preis-Leistung,
4303,9743,2024-02-21,2,Preis-Leistung,
4304,8973,2025-08-03,7,Installation,
4305,7970,2024-01-24,10,Preis-Leistung,Günstiger als erwartet
4306,2479,2024-10-23,8,Kundenservice,Musste mehrfach anrufen
4307,3365,2025-07-26,8,Installation,
4308,991,2024-12-27,9,Preis-Leistung,Gutes Preis-Leistungs-Verhältnis
4309,16088,2025-03-18,6,Gesamtzufriedenheit,Würde nicht erneut wählen
4310,12664,2024-11-12,7,App & Digital,
4311,11779,2024-11-27,9,Gesamtzufriedenheit,Top Anbieter
4312,11378,2024-07-28,10,Preis-Leistung,
4313,10743,2024-11-30,7,Installation,Hat etwas gedauert
4314,12599,2024-06-01,9,Preis-Leistung,Günstiger als erwartet
4315,18420,2025-06-20,0,Installation,
4316,489,2024-10-23,7,Produkt,Funktioniert wie erwartet
4317,10460,2025-11-12,8,Kundenservice,
4318,12505,2025-12-29,0,Kundenservice,
4319,2899,2025-04-10,10,Kundenservice,Problemlos gelöst
4320,7253,2025-07-01,0,Preis-Leistung,Versteckte Kosten
4321,12058,2025-01-25,9,Produkt,Wärmepumpe spart enorm
4322,13001,2025-07-02,8,Kundenservice,Lange Wartezeit am Telefon
4323,15765,2024-01-29,9,Kundenservice,Problemlos gelöst
4324,13007,2024-03-25,7,Gesamtzufriedenheit,Durchschnittlich
4325,7853,2025-02-20,8,App & Digital,App stürzt manchmal ab
4326,4011,2024-04-09,3,App & Digital,
4327,16811,2025-12-25,7,Kundenservice,Lange Wartezeit am Telefon
4328,8337,2024-08-16,7,Preis-Leistung,Preis ist okay
4329,2002,2025-07-20,3,App & Digital,
4330,7349,2025-08-09,6,Gesamtzufriedenheit,
4331,1920,2024-07-11,9,Produkt,Wärmepumpe spart enorm
4332,5051,2024-02-11,9,Produkt,Solaranlage läuft einwandfrei
4333,7093,2025-06-29,7,App & Digital,
4334,10914,2024-12-03,9,Gesamtzufriedenheit,Kann ich nur weiterempfehlen
4335,726,2025-11-11,0,App & Digital,
4336,14266,2025-10-15,9,Installation,
4337,16161,2024-11-26,3,App & Digital,Sehr langsam
4338,111,2024-04-30,10,App & Digital,Verbrauch immer im Blick
4339,6206,2024-09-12,10,Installation,Schnell und sauber
4340,18471,2024-04-26,8,Produkt,
4341,10611,2024-09-23,10,App & Digital,App funktioniert super
4342,10014,2024-01-26,10,Gesamtzufriedenheit,
4343,16678,2024-06-25,6,Produkt,Störungen häufig
4344,2114,2024-12-15,4,Kundenservice,
4345,7488,2025-06-08,10,Gesamtzufriedenheit,Sehr zufrieden mit EPOWER
4346,17409,2025-08-02,4,App & Digital,Keine Echtzeit-Daten
4347,6789,2024-10-13,5,Produkt,
4348,2495,2025-06-24,3,Produkt,Defekt nach kurzer Zeit
4349,10156,2025-01-23,10,Installation,Installation top organisiert
4350,6121,2024-04-06,10,Installation,
4351,13190,2024-12-22,3,Kundenservice,Beschwerde ignoriert
4352,19879,2025-02-15,8,App & Digital,Design veraltet
4353,5407,2025-11-26,10,Preis-Leistung,
4354,14047,2024-04-16,7,Gesamtzufriedenheit,Durchschnittlich
4355,705,2024-06-04,8,Installation,Hat etwas gedauert
4356,5618,2025-04-13,6,App & Digital,Sehr langsam
4357,16914,2025-12-05,8,Gesamtzufriedenheit,Nichts Besonderes
4358,15467,2024-04-27,8,Gesamtzufriedenheit,Könnte besser sein
4359,4664,2024-04-13,4,App & Digital,Login funktioniert nicht
4360,16597,2025-10-01,9,Kundenservice,
4361,6684,2025-07-20,3,Installation,
4362,12204,2025-11-16,5,Installation,
4363,19354,2025-09-27,7,Installation,Kleine Verzögerung
4364,8730,2025-05-10,8,Installation,
4365,9212,2024-05-02,9,Gesamtzufriedenheit,Sehr zufrieden mit EPOWER
4366,19715,2024-05-03,1,Installation,Chaos bei der Installation
4367,8110,2025-06-19,9,Produkt,Wärmepumpe spart enorm
4368,2990,2024-08-19,6,Produkt,Qualität mangelhaft
4369,10795,2024-12-03,4,Gesamtzufriedenheit,
4370,18990,2025-06-09,7,Gesamtzufriedenheit,Durchschnittlich
4371,6844,2025-09-03,9,Kundenservice,
4372,15746,2024-10-09,8,Kundenservice,Musste mehrfach anrufen
4373,15560,2024-04-17,9,Installation,
4374,18369,2025-09-14,7,Gesamtzufriedenheit,
4375,4300,2025-11-05,1,Gesamtzufriedenheit,
4376,5585,2024-09-15,9,Produkt,Smart Meter sehr nützlich
4377,18305,2025-06-08,9,Kundenservice,Problemlos gelöst
4378,4083,2025-01-29,8,Kundenservice,
4379,15273,2025-01-14,7,Kundenservice,Musste mehrfach anrufen
4380,11750,2025-09-10,10,Produkt,Solaranlage läuft einwandfrei
4381,14770,2025-05-07,8,Kundenservice,Lange Wartezeit am Telefon
4382,10488,2024-12-31,4,App & Digital,
4383,16582,2025-01-10,9,Gesamtzufriedenheit,Alles bestens
4384,5237,2024-04-01,10,Produkt,Smart Meter sehr nützlich
4385,11471,2025-04-15,10,Installation,Termingerecht fertig
4386,16818,2024-05-14,0,Installation,Chaos bei der Installation
4387,14811,2025-11-25,10,App & Digital,App funktioniert super
4388,11529,2025-04-19,4,Preis-Leistung,Versteckte Kosten
4389,19864,2025-10-17,7,Gesamtzufriedenheit,
4390,4172,2025-05-26,7,Gesamtzufriedenheit,
4391,1304,2025-03-17,7,Gesamtzufriedenheit,
4392,18616,2025-05-20,9,Installation,Installation top organisiert
4393,19000,2024-07-23,6,Preis-Leistung,
4394,8657,2024-09-07,7,Gesamtzufriedenheit,Könnte besser sein
4395,12469,2025-12-01,7,Gesamtzufriedenheit,Im Großen und Ganzen okay
4396,19414,2024-11-13,5,Kundenservice,
4397,14262,2025-03-06,10,Kundenservice,Sehr freundliche Mitarbeiter
4398,7159,2024-01-11,9,Kundenservice,Problemlos gelöst
4399,6653,2024-09-19,6,Installation,
4400,13382,2024-01-11,2,Kundenservice,
4401,17335,2024-12-06,9,Gesamtzufriedenheit,Alles bestens
4402,12994,2025-09-08,7,Produkt,Funktioniert wie erwartet
4403,11017,2025-09-11,9,App & Digital,
4404,7682,2024-05-09,6,Gesamtzufriedenheit,Würde nicht erneut wählen
4405,11123,2025-12-27,9,Produkt,Solaranlage läuft einwandfrei
4406,16461,2024-08-19,0,Preis-Leistung,Nicht transparent
4407,5866,2025-01-27,10,Installation,Schnell und sauber
4408,10531,2025-06-09,8,App & Digital,
4409,2179,2024-11-20,0,Produkt,Qualität mangelhaft
4410,15865,2025-11-11,7,Gesamtzufriedenheit,Durchschnittlich
4411,18641,2025-10-26,8,App & Digital,
4412,15051,2025-10-15,10,Preis-Leistung,Fairer Preis
4413,17899,2025-06-27,2,Produkt,
4414,3413,2025-12-04,6,Preis-Leistung,
4415,14634,2024-04-26,6,Produkt,Störungen häufig
4416,13816,2025-02-19,3,App & Digital,
4417,237,2025-07-04,8,App & Digital,
4418,9452,2024-04-04,8,Preis-Leistung,Vergleichbar mit anderen
4419,8003,2024-10-05,8,Gesamtzufriedenheit,Im Großen und Ganzen okay
4420,19324,2025-09-16,6,Kundenservice,Niemand erreichbar
4421,12398,2025-01-03,7,Kundenservice,Lange Wartezeit am Telefon
4422,8977,2024-05-27,9,App & Digital,App funktioniert super
4423,5331,2024-07-29,10,Preis-Leistung,Fairer Preis
4424,6345,2024-07-30,10,App & Digital,App funktioniert super
4425,4882,2024-08-24,5,App & Digital,Keine Echtzeit-Daten
4426,4971,2024-04-19,2,Produkt,
4427,1535,2025-05-23,10,Kundenservice,Kompetente Beratung
4428,13146,2025-07-29,6,Installation,
4429,1543,2024-07-10,10,Kundenservice,Problemlos gelöst
4430,8348,2024-02-09,9,Produkt,
4431,84,2025-05-27,9,Gesamtzufriedenheit,Sehr zufrieden mit EPOWER
4432,11488,2025-12-12,8,App & Digital,
4433,4878,2024-05-03,4,Gesamtzufriedenheit,Erwartungen nicht erfüllt
4434,9337,2025-02-25,1,Produkt,Defekt nach kurzer Zeit
4435,2961,2025-04-02,6,App & Digital,
4436,12179,2024-11-07,8,Produkt,Funktioniert wie erwartet
4437,5529,2024-10-02,9,Produkt,
4438,9334,2025-03-12,7,Preis-Leistung,Vergleichbar mit anderen
4439,12355,2024-01-20,5,Gesamtzufriedenheit,Schlechte Erfahrung
4440,9336,2025-04-24,0,Gesamtzufriedenheit,Bin enttäuscht
4441,9769,2025-09-01,8,Kundenservice,
4442,18365,2025-01-18,10,Produkt,
4443,3692,2024-04-27,0,Produkt,Defekt nach kurzer Zeit
4444,19676,2025-09-22,4,Preis-Leistung,
4445,5535,2025-12-18,10,Produkt,
4446,9061,2024-05-26,9,Installation,
4447,2534,2024-06-20,9,App & Digital,
4448,19246,2024-05-23,10,Preis-Leistung,Gutes Preis-Leistungs-Verhältnis
4449,9753,2025-07-09,7,Preis-Leistung,Preis ist okay
4450,16966,2024-02-22,8,Installation,
4451,2422,2025-02-24,8,Produkt,
4452,17550,2025-07-30,10,Installation,
4453,16065,2025-10-02,2,App & Digital,
4454,13190,2024-02-11,5,Installation,Termin dreimal verschoben
4455,13773,2024-09-24,5,Produkt,
4456,14270,2025-03-20,8,Installation,Kleine Verzögerung
4457,1009,2024-01-01,5,Preis-Leistung,Zu teuer
4458,500,2025-12-01,5,Produkt,Nicht wie versprochen
4459,6096,2024-02-13,9,Produkt,Smart Meter sehr nützlich
4460,18987,2024-11-30,6,Produkt,
4461,6964,2024-05-31,5,App & Digital,Login funktioniert nicht
4462,13821,2025-03-24,10,Produkt,
4463,7082,2025-10-23,8,Kundenservice,
4464,5737,2025-11-02,0,Installation,Nachbesserung nötig
4465,13215,2024-08-25,8,Kundenservice,Service war in Ordnung
4466,9878,2025-01-11,10,Installation,Installation top organisiert
4467,12143,2025-09-09,4,Installation,Nachbesserung nötig
4468,13137,2025-12-09,0,Installation,
4469,8220,2025-01-16,7,Preis-Leistung,
4470,5789,2024-07-13,9,Installation,Schnell und sauber
4471,4195,2025-02-16,9,App & Digital,
4472,4278,2025-02-05,8,Produkt,
4473,500,2024-12-04,8,Gesamtzufriedenheit,Im Großen und Ganzen okay
4474,682,2024-06-27,10,Produkt,
4475,9400,2025-11-06,7,App & Digital,Funktioniert meistens
4476,5723,2024-07-10,4,Produkt,Defekt nach kurzer Zeit
4477,5172,2025-01-10,10,Preis-Leistung,
4478,10223,2025-04-26,5,Installation,
4479,213,2024-06-27,8,Kundenservice,Musste mehrfach anrufen
4480,18197,2025-10-16,8,App & Digital,
4481,19872,2024-04-14,9,App & Digital,
4482,5226,2024-05-26,8,App & Digital,
4483,9224,2024-11-10,10,App & Digital,
4484,459,2024-01-18,4,Preis-Leistung,Preiserhöhung nicht akzeptabel
4485,1942,2024-01-23,7,Preis-Leistung,Vergleichbar mit anderen
4486,11981,2025-11-16,10,Installation,Handwerker sehr professionell
4487,1364,2025-05-30,0,Installation,Unsaubere Arbeit
4488,6182,2024-02-02,8,Produkt,Ganz okay
4489,14533,2025-08-25,3,Produkt,Qualität mangelhaft
4490,2937,2024-01-18,7,Kundenservice,Musste mehrfach anrufen
4491,7792,2025-12-24,10,Kundenservice,
4492,8815,2024-02-13,7,Gesamtzufriedenheit,Durchschnittlich
4493,7097,2025-04-27,7,App & Digital,Design veraltet
4494,19484,2025-09-19,8,App & Digital,Funktioniert meistens
4495,16179,2025-10-08,9,Preis-Leistung,
4496,5401,2025-03-12,3,App & Digital,
4497,11146,2024-12-04,9,Preis-Leistung,
4498,13919,2025-12-06,9,Gesamtzufriedenheit,Top Anbieter
4499,1741,2025-08-14,8,Kundenservice,
4500,11063,2025-08-23,9,Produkt,Wallbox perfekt installiert
4501,15334,2025-11-06,7,Gesamtzufriedenheit,Im Großen und Ganzen okay
4502,10969,2025-03-06,10,App & Digital,
4503,170,2024-07-30,8,Kundenservice,Lange Wartezeit am Telefon
4504,15074,2025-07-13,7,Produkt,Funktioniert wie erwartet
4505,13822,2025-03-21,9,Produkt,
4506,11275,2024-02-26,9,Preis-Leistung,
4507,4424,2025-08-02,10,Preis-Leistung,
4508,6362,2024-04-10,7,Gesamtzufriedenheit,
4509,10134,2025-11-05,8,App & Digital,Design veraltet
4510,15845,2025-09-16,9,Installation,Installation top organisiert
4511,2673,2024-05-12,7,Installation,Hat etwas gedauert
4512,6951,2025-08-20,8,Preis-Leistung,Etwas teuer
4513,6776,2025-03-12,10,Produkt,Wallbox perfekt installiert
4514,7960,2024-12-03,8,Gesamtzufriedenheit,
4515,16198,2025-07-20,8,App & Digital,Design veraltet
4516,1937,2025-12-20,10,Kundenservice,Sehr freundliche Mitarbeiter
4517,8758,2025-11-29,6,Preis-Leistung,
4518,17732,2024-08-10,7,Gesamtzufriedenheit,
4519,12216,2025-06-24,8,Produkt,Leistung könnte besser sein
4520,838,2024-12-31,7,Produkt,Leistung könnte besser sein
4521,14608,2025-05-12,8,Installation,Hat etwas gedauert
4522,12954,2025-11-18,7,Preis-Leistung,Vergleichbar mit anderen
4523,13997,2024-11-21,9,App & Digital,Einfache Bedienung
4524,18902,2025-01-26,8,Preis-Leistung,
4525,13371,2024-10-20,3,Preis-Leistung,Versteckte Kosten
4526,14421,2024-12-21,10,Kundenservice,
4527,8515,2024-12-01,5,Gesamtzufriedenheit,
4528,16722,2025-02-06,4,Preis-Leistung,Zu teuer
4529,11080,2025-04-11,10,Installation,
4530,6470,2024-12-06,2,App & Digital,Login funktioniert nicht
4531,17028,2024-12-05,9,Installation,Termingerecht fertig
4532,12585,2025-04-22,9,Gesamtzufriedenheit,Kann ich nur weiterempfehlen
4533,14489,2025-09-26,10,Kundenservice,Problemlos gelöst
4534,4508,2024-01-13,7,Produkt,Funktioniert wie erwartet
4535,9899,2025-12-24,6,Kundenservice,
4536,11136,2024-05-08,7,Installation,Hat etwas gedauert
4537,5290,2024-10-11,8,Produkt,Funktioniert wie erwartet
4538,6971,2024-05-22,9,Kundenservice,Sehr freundliche Mitarbeiter
4539,19440,2024-07-05,1,Preis-Leistung,
4540,12308,2024-03-23,9,App & Digital,
4541,18746,2024-03-02,9,Gesamtzufriedenheit,
4542,16855,2025-07-17,6,Preis-Leistung,Preiserhöhung nicht akzeptabel
4543,18958,2024-01-19,8,Gesamtzufriedenheit,
4544,12475,2025-01-08,8,Gesamtzufriedenheit,Im Großen und Ganzen okay
4545,13236,2025-11-12,6,App & Digital,
4546,8112,2024-08-09,7,Produkt,Ganz okay
4547,12170,2024-05-03,7,Produkt,
4548,958,2025-04-23,4,Produkt,
4549,1462,2025-02-04,7,Installation,"War okay, nichts Besonderes"
4550,13680,2025-05-07,10,Produkt,Wallbox perfekt installiert
4551,18770,2025-01-10,9,Kundenservice,
4552,7342,2025-04-03,10,Produkt,
4553,7314,2024-06-19,7,Preis-Leistung,Vergleichbar mit anderen
4554,4655,2024-03-31,10,Preis-Leistung,
4555,13872,2025-01-26,7,Gesamtzufriedenheit,Durchschnittlich
4556,19380,2024-07-08,5,Gesamtzufriedenheit,Schlechte Erfahrung
4557,11059,2024-12-28,3,Produkt,Störungen häufig
4558,925,2024-08-19,5,Installation,Chaos bei der Installation
4559,2405,2024-04-24,3,Preis-Leistung,Nicht transparent
4560,11311,2025-07-02,6,Installation,Nachbesserung nötig
4561,9613,2025-04-30,0,Gesamtzufriedenheit,Würde nicht erneut wählen
4562,16446,2024-08-07,6,App & Digital,Keine Echtzeit-Daten
4563,17512,2025-01-30,7,Produkt,
4564,4350,2025-04-23,0,Preis-Leistung,Zu teuer
4565,14810,2024-08-05,6,Installation,
4566,14428,2024-05-21,8,Preis-Leistung,
4567,713,2024-05-01,1,Installation,Unsaubere Arbeit
4568,12100,2024-12-14,10,Installation,Installation top organisiert
4569,2802,2024-09-22,9,Preis-Leistung,Preis stimmt
4570,10245,2024-05-13,7,Kundenservice,Musste mehrfach anrufen
4571,11870,2024-10-13,5,Installation,
4572,12356,2024-02-15,8,Produkt,
4573,3773,2025-06-04,6,Kundenservice,Niemand erreichbar
4574,16584,2025-05-10,0,Gesamtzufriedenheit,
4575,10776,2024-06-12,8,Produkt,
4576,12863,2024-02-15,4,Kundenservice,Keine Lösung erhalten
4577,6227,2024-05-31,9,Preis-Leistung,Gutes Preis-Leistungs-Verhältnis
4578,5670,2025-01-01,10,Kundenservice,Kompetente Beratung
4579,10717,2024-09-25,8,Preis-Leistung,Etwas teuer
4580,19318,2024-12-23,9,App & Digital,
4581,9456,2024-02-04,7,Kundenservice,
4582,7647,2025-07-31,0,Produkt,
